"","date","description","gender","race","ethnicity","age","department","year","month","race_ethnicity"
"8927",2011-04-19,"Marijuana","M","W","N",24,"West Hartford Police Department",2011,4,"White"
"8928",2011-04-20,"Marijuana","M","B","N",17,"West Hartford Police Department",2011,4,"Black"
"8929",2011-04-20,"Marijuana","M","B","N",18,"West Hartford Police Department",2011,4,"Black"
"8930",2011-04-20,"Marijuana","M","W","H",16,"West Hartford Police Department",2011,4,"Hispanic"
"8931",2011-04-20,"Marijuana","M","W","H",15,"West Hartford Police Department",2011,4,"Hispanic"
"8932",2011-04-21,"Marijuana","M","W","N",26,"West Hartford Police Department",2011,4,"White"
"8933",2011-04-22,"Marijuana","M","W","H",21,"West Hartford Police Department",2011,4,"Hispanic"
"8934",2011-04-22,"Marijuana","M","W","N",28,"West Hartford Police Department",2011,4,"White"
"8935",2011-04-25,"Marijuana","M","W","N",30,"West Hartford Police Department",2011,4,"White"
"8936",2011-04-27,"Marijuana","M","W","H",40,"West Hartford Police Department",2011,4,"Hispanic"
"8937",2011-04-28,"Marijuana","F","B","N",19,"West Hartford Police Department",2011,4,"Black"
"8938",2011-04-29,"Marijuana","M","B","N",20,"West Hartford Police Department",2011,4,"Black"
"8939",2011-04-29,"Marijuana","F","B","N",34,"West Hartford Police Department",2011,4,"Black"
"8940",2011-04-30,"Marijuana","M","W","N",18,"West Hartford Police Department",2011,4,"White"
"8941",2011-04-30,"Marijuana","M","W","N",18,"West Hartford Police Department",2011,4,"White"
"8942",2011-05-03,"Marijuana","M","W","N",18,"West Hartford Police Department",2011,5,"White"
"8943",2011-05-03,"Marijuana","M","W","N",14,"West Hartford Police Department",2011,5,"White"
"8944",2011-05-05,"Marijuana","M","W","H",20,"West Hartford Police Department",2011,5,"Hispanic"
"8945",2011-05-05,"Marijuana","M","W","N",18,"West Hartford Police Department",2011,5,"White"
"8946",2011-05-05,"Marijuana","M","W","N",38,"West Hartford Police Department",2011,5,"White"
"8947",2011-05-05,"Marijuana","M","W","N",22,"West Hartford Police Department",2011,5,"White"
"8948",2011-05-06,"Marijuana","F","W","N",16,"West Hartford Police Department",2011,5,"White"
"8949",2011-05-09,"Marijuana","M","W","N",20,"West Hartford Police Department",2011,5,"White"
"8950",2011-05-10,"Marijuana","F","W","N",20,"West Hartford Police Department",2011,5,"White"
"8951",2011-05-10,"Marijuana","M","W","H",21,"West Hartford Police Department",2011,5,"Hispanic"
"8952",2011-05-12,"Marijuana","M","W","N",20,"West Hartford Police Department",2011,5,"White"
"8953",2011-05-12,"Marijuana","M","W","H",34,"West Hartford Police Department",2011,5,"Hispanic"
"8954",2011-05-15,"Marijuana","M","W","N",20,"West Hartford Police Department",2011,5,"White"
"8955",2011-05-17,"Marijuana","F","W","N",14,"West Hartford Police Department",2011,5,"White"
"8956",2011-05-17,"Marijuana","F","W","N",15,"West Hartford Police Department",2011,5,"White"
"8957",2011-05-17,"Marijuana","F","W","N",15,"West Hartford Police Department",2011,5,"White"
"8958",2011-05-20,"Marijuana","M","W","H",19,"West Hartford Police Department",2011,5,"Hispanic"
"8959",2011-05-23,"Marijuana","M","W","N",19,"West Hartford Police Department",2011,5,"White"
"8960",2011-05-24,"Marijuana","F","W","H",23,"West Hartford Police Department",2011,5,"Hispanic"
"8961",2011-05-25,"Marijuana","M","W","H",19,"West Hartford Police Department",2011,5,"Hispanic"
"8962",2011-05-26,"Marijuana","M","W","N",30,"West Hartford Police Department",2011,5,"White"
"8963",2011-05-27,"Marijuana","M","B","N",19,"West Hartford Police Department",2011,5,"Black"
"8964",2011-05-27,"Marijuana","M","B","N",21,"West Hartford Police Department",2011,5,"Black"
"8965",2011-05-27,"Marijuana","F","W","N",18,"West Hartford Police Department",2011,5,"White"
"8966",2011-05-27,"Marijuana","F","W","N",17,"West Hartford Police Department",2011,5,"White"
"8967",2011-05-30,"Marijuana","F","W","N",25,"West Hartford Police Department",2011,5,"White"
"8968",2011-06-01,"Marijuana","F","B","N",28,"West Hartford Police Department",2011,6,"Black"
"8969",2011-06-01,"Marijuana","M","W","N",31,"West Hartford Police Department",2011,6,"White"
"8970",2011-06-01,"Marijuana","M","W","N",39,"West Hartford Police Department",2011,6,"White"
"8971",2011-06-02,"Marijuana","M","W","N",20,"West Hartford Police Department",2011,6,"White"
"8972",2011-06-02,"Marijuana","M","W","N",29,"West Hartford Police Department",2011,6,"White"
"8973",2011-06-02,"Marijuana","M","W","N",22,"West Hartford Police Department",2011,6,"White"
"8974",2011-06-03,"Marijuana","M","B","N",17,"West Hartford Police Department",2011,6,"Black"
"8975",2011-06-03,"Marijuana","M","B","N",21,"West Hartford Police Department",2011,6,"Black"
"8976",2011-06-07,"Marijuana","M","B","N",46,"West Hartford Police Department",2011,6,"Black"
"8977",2011-06-10,"Marijuana","M","B","N",17,"West Hartford Police Department",2011,6,"Black"
"8978",2011-06-11,"Marijuana","M","W","",18,"West Hartford Police Department",2011,6,"White"
"8979",2011-06-11,"Marijuana","M","W","N",18,"West Hartford Police Department",2011,6,"White"
"8980",2011-06-16,"Marijuana","M","B","H",27,"West Hartford Police Department",2011,6,"Hispanic"
"8981",2011-06-20,"Marijuana","M","B","N",20,"West Hartford Police Department",2011,6,"Black"
"8982",2011-06-21,"Marijuana","M","W","N",44,"West Hartford Police Department",2011,6,"White"
"8983",2011-06-21,"Marijuana","M","W","N",17,"West Hartford Police Department",2011,6,"White"
"8984",2011-06-21,"Marijuana","M","W","H",22,"West Hartford Police Department",2011,6,"Hispanic"
"8985",2011-06-22,"Marijuana","M","W","N",21,"West Hartford Police Department",2011,6,"White"
"8986",2011-06-24,"Marijuana","F","W","N",16,"West Hartford Police Department",2011,6,"White"
"8987",2011-06-24,"Marijuana","F","W","N",17,"West Hartford Police Department",2011,6,"White"
"8988",2011-06-26,"Marijuana","M","B","N",27,"West Hartford Police Department",2011,6,"Black"
"8989",2011-06-26,"Marijuana","M","W","H",28,"West Hartford Police Department",2011,6,"Hispanic"
"8990",2011-06-26,"Marijuana","M","W","N",20,"West Hartford Police Department",2011,6,"White"
"8991",2011-06-28,"Marijuana","M","W","N",22,"West Hartford Police Department",2011,6,"White"
"8992",2011-06-28,"Marijuana","M","W","N",24,"West Hartford Police Department",2011,6,"White"
"8993",2011-06-30,"Marijuana","F","W","N",47,"West Hartford Police Department",2011,6,"White"
"8994",2011-06-30,"Marijuana","M","W","N",20,"West Hartford Police Department",2011,6,"White"
"8995",2011-07-14,"Marijuana","M","W","N",28,"West Hartford Police Department",2011,7,"White"
"8996",2011-07-16,"Marijuana","M","W","N",24,"West Hartford Police Department",2011,7,"White"
"8997",2011-07-21,"Marijuana","M","B","N",27,"West Hartford Police Department",2011,7,"Black"
"8998",2011-07-31,"Marijuana","M","B","N",27,"West Hartford Police Department",2011,7,"Black"
"8999",2011-08-02,"Marijuana","M","W","H",26,"West Hartford Police Department",2011,8,"Hispanic"
"9000",2011-08-30,"Marijuana","M","W","N",18,"West Hartford Police Department",2011,8,"White"
"9001",2011-09-02,"Marijuana","M","W","H",30,"West Hartford Police Department",2011,9,"Hispanic"
"9002",2011-09-02,"Marijuana","M","W","N",28,"West Hartford Police Department",2011,9,"White"
"9003",2011-09-07,"Marijuana","M","W","N",23,"West Hartford Police Department",2011,9,"White"
"9004",2011-09-27,"Marijuana","M","W","H",23,"West Hartford Police Department",2011,9,"Hispanic"
"9005",2011-10-09,"Marijuana","M","W","N",22,"West Hartford Police Department",2011,10,"White"
"9006",2011-11-07,"Marijuana","F","W","N",53,"West Hartford Police Department",2011,11,"White"
"9007",2011-11-11,"Marijuana","M","W","N",52,"West Hartford Police Department",2011,11,"White"
"9008",2011-11-11,"Marijuana","F","B","N",19,"West Hartford Police Department",2011,11,"Black"
"9009",2011-11-13,"Marijuana","M","W","N",25,"West Hartford Police Department",2011,11,"White"
"9010",2011-11-17,"Marijuana","M","W","N",16,"West Hartford Police Department",2011,11,"White"
"9011",2011-11-23,"Marijuana","M","W","N",22,"West Hartford Police Department",2011,11,"White"
"9012",2011-12-22,"Marijuana","M","W","N",23,"West Hartford Police Department",2011,12,"White"
"9013",2011-12-23,"Marijuana","M","W","N",18,"West Hartford Police Department",2011,12,"White"
"9014",2011-12-28,"Marijuana","M","B","N",32,"West Hartford Police Department",2011,12,"Black"
